item_id,date,price_mean_520227,price_p10,price_p50,price_sd,price_p90
520222,01-11-2003,3.6534374,.99000001,2.8800001,2.4140286,7.25
520222,01-12-2003,3.6541221,.99000001,2.6500001,2.3816566,6.9499998
520222,01-01-2004,3.5826924,.94,2.6500001,2.4127638,6.9699998
520222,01-02-2004,3.5325,.99000001,2.6300001,2.3959248,6.9699998
520222,01-03-2004,3.4833899,.99000001,2.5650001,2.2552557,6.8899999
520222,01-04-2004,3.5822763,.99000001,2.52,2.3092387,6.8899999
520222,01-05-2004,3.6113076,.99000001,2.6199999,2.3887093,7.29
520222,01-06-2004,3.5476086,.99000001,2.5999999,2.3139195,6.8899999
520222,01-07-2004,3.5358393,.99000001,2.6500001,2.34145,6.8899999
520222,01-08-2004,3.538897,.99000001,2.6500001,2.3000386,6.8899999
520222,01-09-2004,3.3931298,.99000001,2.5,2.1632376,6.8899999
520222,01-10-2004,3.3112307,.99000001,2.51,2.0551927,6.8899999
520222,01-11-2004,3.5299206,.99000001,2.77,2.2875507,6.8899999
520222,01-12-2004,3.479403,.99000001,2.4949999,2.2617326,6.8899999
520222,01-01-2005,3.4796898,.99000001,2.49,2.2967925,6.8899999
520222,01-02-2005,3.4482927,.99000001,2.98,2.2259095,6.8899999
520222,01-03-2005,3.4367969,.99000001,2.8150001,2.1708803,6.8899999
520222,01-04-2005,3.5100782,.99000001,2.5999999,2.3173356,6.8899999
520222,01-05-2005,2.9827738,.99000001,2.49,1.9010955,6.8899999
520222,01-06-2005,3.3717425,.99000001,2.49,2.2901869,6.8899999
520222,01-07-2005,3.4712801,.99000001,2.99,2.3388333,6.8899999
520222,01-08-2005,3.572742,.99000001,2.99,2.4666209,6.8899999
520222,01-09-2005,3.5833871,.99000001,2.99,2.4343677,6.8899999
520222,01-10-2005,3.6236751,.99000001,2.99,2.4531734,6.8899999
520222,01-11-2005,3.5703936,.99000001,2.99,2.4207366,6.8899999
520222,01-12-2005,3.439091,.99000001,2.79,2.3833251,6.8899999
520222,01-01-2006,3.5026155,.99000001,2.79,2.3969183,6.8899999
520222,01-02-2006,3.3433583,.99000001,2.79,2.1717527,6.8899999
520222,01-03-2006,3.3490977,.99000001,2.79,2.2540121,6.8899999
520222,01-04-2006,3.4380715,.99000001,2.8400002,2.2672327,6.8899999
520222,01-05-2006,3.3913572,.99000001,2.79,2.2260129,6.8899999
520222,01-06-2006,3.340071,.99000001,2.79,2.2353909,6.8899999
520222,01-07-2006,3.2948227,.99000001,2.79,2.1748929,6.8899999
520222,01-08-2006,3.3297777,.99000001,2.6900001,2.2449265,6.8899999
520222,01-09-2006,3.3411939,.99000001,2.79,2.1879413,6.8899999
520222,01-10-2006,3.3546093,.99000001,2.74,2.2310908,6.8899999
520222,01-11-2006,3.3975,.99000001,2.79,2.2724597,6.8899999
520222,01-12-2006,3.4633334,.99000001,2.79,2.2285285,6.8899999
